task_id,task_name,task_url,notebook_url,crit1_correctness,crit2_problem_statement,crit3_documentation,crit4_model_coverage,crit5_discrimination,total_0_10,distinct_models,min_score,max_score,notes_crit1,notes_crit2,notes_crit3,notes_crit4,notes_crit5
14799,Goal Maintenance Under Escalating Distractor Load — EF Benchmark,https://www.kaggle.com/benchmarks/tasks/ammamjayaapurvarani/goal-maintenance-under-escalating-distractor-load-ef-benchmark,https://www.kaggle.com/code/ammamjayaapurvarani/new-benchmark-task-0230e,2,2,2,0,0,6,0,,,"Real model graded: deterministic target-answer/SKIP-count asserts PLUS 5-criterion LLM judge with explicit per-batch targets and distractor refs; multidimensional, aligned with goal-maintenance claim.","Detailed prose names capability, cites Buschman & Miller 2014, explains escalating distractor design and what degradation point it measures.","Notebook has rich comments, small/medium/large bands, full target+distractor data inline, explicit output format and judge rubric; reproducible.",0 distinct models run,<=1 model -> 0
14803,Cascading Conflict Resolution with Terminal State Verification — EF Benchmark,https://www.kaggle.com/benchmarks/tasks/ammamjayaapurvarani/cascading-conflict-resolution-with-terminal-state-verification-ef-benchmark,https://www.kaggle.com/code/ammamjayaapurvarani/new-benchmark-task-c9df1,2,2,2,0,0,6,0,,,Real model graded: deterministic FINAL-ANS letter regex vs known answer PLUS 5-criterion LLM judge with explicit correct cascade; aligned with claim (some format/instruction-following confound).,"Specific prose names capability (chained conflict resolution + terminal verification), cites Botvinick 2001, explains the cascade challenge.","Notebook has extensive comments, small/medium/large rubric, full scenarios with answers, exact format spec and judge criteria; reproducible.",0 distinct models run,<=1 model -> 0
14825,avalon_merlin_trust_analysis,https://www.kaggle.com/benchmarks/tasks/lzhangucb/avalon-merlin-trust-analysis,https://www.kaggle.com/code/lzhangucb/new-benchmark-task-3467d,1,1,1,2,0,5,10,0.6,3.119999999999999,"Real model graded vs gold, but gold = good/evil role (servant/merlin/percival=True) not Merlin's expressed trust; only 50% of log given. Confounds claimed capability.",Prose 'Can you identify whom Merlin trusts?' names capability minimally; no motivation or gap.,"Notebook has step comments and learning links, but no dataset provenance/schema or scoring rationale (MATCH_THRESHOLD=5 unexplained).",10 distinct models run,score gap 0.6->3.119999999999999 vs eps=5.0 (fail)
14884,Full EF Assessment: Civil & Mechanical Systems Breakdown,https://www.kaggle.com/benchmarks/tasks/ammamjayaapurvarani/full-ef-assessment-civil-mechanical-systems-breakdown,https://www.kaggle.com/code/ammamjayaapurvarani/new-benchmark-task-40076,1,1,1,0,0,3,0,,,"Model judged, but no verifiable GT (no numeric gold); Tiers 1-3 are format/keyword asserts (instruction-following, both words appear in prompt) heavily conflating; judge criteria subjective.",Prose names 5 EF capabilities + motivation as 'tough engineering prompt'; no gap vs existing evals.,Header comments list constraints but no dataset/scoring/metric doc; no markdown narrative.,0 distinct models run,<=1 model -> 0
14900,EF 7.8: Adversarial Grid Stability & Topology Inversion,https://www.kaggle.com/benchmarks/tasks/ammamjayaapurvarani/ef-7-8-adversarial-grid-stability-topology-inversion,https://www.kaggle.com/code/ammamjayaapurvarani/new-benchmark-task-cb70d,1,1,2,0,0,4,0,,,"Real model graded, but mostly format asserts (assert_in labels), buggy 'shed' check, and judge crit 'determinant plausible for 2-bus' has no real GT. Heavy confound with instruction-following/formatting.","Names capabilities (goal maintenance, inhibition, mental math) with motivation; no gap vs existing evals.","Notebook comments document each EF sub-ability (7.8.1-7.8.6), prompt design, and exact format spec; methodology well laid out across artifact.",0 distinct models run,<=1 model -> 0
14925,EF 7.8: Hypersonic Scramjet Shock-Train Cascade,https://www.kaggle.com/benchmarks/tasks/ammamjayaapurvarani/ef-7-8-hypersonic-scramjet-shock-train-cascade,https://www.kaggle.com/code/ammamjayaapurvarani/new-benchmark-task-63481,1,1,1,0,0,3,0,,,"Real model graded; one deterministic anchor (det=200) plus judge rubric, but heavily confounds EF capability with format-label compliance (assert_in section headers) and fragile '200 in last 10 words' check.",Prose names capability (6 EF sub-abilities via high-Mach failure) and method; basic but no broader gap/why-it-matters.,"Notebook header maps 7.8.1-7.8.6 sub-abilities and prompt is fully shown, but no scoring-rules/metric walkthrough or dataset doc.",0 distinct models run,<=1 model -> 0
15045,vitamins_imminent,https://www.kaggle.com/benchmarks/tasks/christinasouch/vitamins-imminent,https://www.kaggle.com/code/christinasouch/new-benchmark-task-9049d,2,1,1,0,0,4,0,,,Real multi-turn model convo; distinct judge_llm with concrete pharmacology criteria (Ca/Fe competition etc.); GT grounded in real interactions; aligned. Only mandatory crit[0] enforced.,Prose ('Emergent interaction from distributed state...') is cryptic; names scenario but reader can't tell the capability tested or why it matters.,No markdown; scoring criteria documented in code; self-contained (no external dataset); partial documentation.,0 distinct models run,<=1 model -> 0
15061,Stroop Interference Benchmark,https://www.kaggle.com/benchmarks/tasks/akshatsparsh/stroop-interference-benchmark,https://www.kaggle.com/code/akshatsparsh/new-benchmark-task-e9b0e,2,0,1,2,2,7,17,0.1411764705882353,0.9941176470588236,"Per-instance model run vs dataset GT; deterministic is_correct via numeric regex + word-map fallback. Construct (Stroop numeric answers) aligned; reasonable normalization, minor fragility (numbers[0]).",Task page description empty; no problem statement.,"Dataset path given and scoring code visible, but no markdown on dataset provenance/schema or Stroop methodology. Partial.",17 distinct models run,score gap 0.1411764705882353->0.9941176470588236 vs eps=0.05 (pass)
15136,time_complexity_analysis,https://www.kaggle.com/benchmarks/tasks/andrmagrini/time-complexity-analysis,https://www.kaggle.com/code/andrmagrini/new-benchmark-task-a8dee,2,0,0,0,0,2,0,,,"Real llm.prompt output graded by separate judge_llm on 3 substantive criteria; verifiable GT (O(n^2), nested loops dominate). Tightly aligned to claimed capability.",Description empty; no task page prose at all.,"Single code cell, zero markdown; no dataset/method/scoring documentation.",0 distinct models run,<=1 model -> 0
15144,verify_fibonacci_correctness,https://www.kaggle.com/benchmarks/tasks/andrmagrini/verify-fibonacci-correctness,https://www.kaggle.com/code/andrmagrini/new-benchmark-task-46992,0,1,1,0,0,2,0,,,"Eval defines fib() internally and asserts hardcoded values; llm is never called. Measures the task's own code, not any model. No model evaluation at all.","Description states it verifies a Fibonacci implementation against known values; clear what it does but trivial, no motivation/gap.","Test cases and method visible in code/docstring, but no dataset provenance or metric rationale; reader leans on code.",0 distinct models run,<=1 model -> 0
15145,security_review_pickle,https://www.kaggle.com/benchmarks/tasks/andrmagrini/security-review-pickle,https://www.kaggle.com/code/andrmagrini/new-benchmark-task-f00e7,1,0,0,0,0,1,0,,,Model genuinely prompted to review pickle code; judge grades 3 clear criteria. Aligned but LLM-judge (no deterministic GT) and notebook runs it on judge_llm itself; single canonical answer.,Task page description is empty.,"No markdown; only inline code/criteria, no dataset/scoring protocol doc.",0 distinct models run,<=1 model -> 0
15146,story_ordering_evaluation_cot,https://www.kaggle.com/benchmarks/tasks/nityasevak/story-ordering-evaluation-cot,https://www.kaggle.com/code/nityasevak/storyline-ordering-cot,2,0,1,2,2,7,19,0.07539682539682539,0.9003468053888222,"Model outputs ordered sequence (schema), graded by Kendall's tau vs ground_truth_sequence with key-set validation and invalid-seq penalty; verifiable GT, tightly aligned to causal ordering.",Task page description is empty -> reader cannot tell what is measured or why.,"Notebook documents dataset JSON load, schema, custom tau computation, penalty rules, CoT prompt; but no provenance/schema of task_v1.json or markdown narrative.",19 distinct models run,score gap 0.07539682539682539->0.9003468053888222 vs eps=0.05 (pass)
15148,AnimalAI control task,https://www.kaggle.com/benchmarks/tasks/patrickquinn/animalai-task,https://www.kaggle.com/code/patrickquinn/animalai-task-control,2,0,1,2,2,7,7,0.8565714359283447,1.0,"Model controls embodied AnimalAI agent (WAIT/GO) over filtered ramp arenas; scores float(total_reward>0.9) averaged. Objective env reward, deterministic GT, structured-action parsing reduces confounds.",Task page description empty -> 0.,"Section markdown (Setup/Define Task/Run) + filter docstring + prompts; dataset by path, no schema/provenance detail; partial.",7 distinct models run,score gap 0.8565714359283447->1.0 vs eps=0.05 (pass)
15161,financial_projection_analysis,https://www.kaggle.com/benchmarks/tasks/andrmagrini/financial-projection-analysis,https://www.kaggle.com/code/andrmagrini/new-benchmark-task-8a6be,2,0,0,0,0,2,0,,,"Real model output graded by multi-criteria LLM judge (flag growth accel, confidence<40%, no validation). Aligned w/ claimed financial-reasoning capability.",Task page description is empty.,"No notebook markdown, no dataset/methodology/scoring doc; only raw code. Reader must reverse-engineer.",0 distinct models run,<=1 model -> 0
15194,Evidence-Bounded-Metacognition-CSA,https://www.kaggle.com/benchmarks/tasks/alaaedro/evidence-bounded-metacognition-csa,https://www.kaggle.com/code/alaaedro/evidence-bounded-metacognition-csa,2,0,2,2,2,8,19,0.0,1.0,Model prompted; deterministic proper-scoring (Brier-like) vs gold answers w/ type+tolerance validation and anti-gaming unit tests blocking confidence=0 exploit; tightly aligned to calibration claim.,Task page description is empty.,"Notebook markdown documents goal, mechanics, anti-gaming, scoring rule; dataset loaded from ebm_dataset.json with schema evident; unit tests illustrate scoring.",19 distinct models run,score gap 0.0->1.0 vs eps=0.05 (pass)
15196,Evidence-Bounded-Metacognition-PWEU,https://www.kaggle.com/benchmarks/tasks/alaaedro/evidence-bounded-metacognition-pweu,https://www.kaggle.com/code/alaaedro/evidence-bounded-metacognition-pweu,2,0,1,2,2,7,19,0.0,1.0,"Multi-turn model output parsed and tiered-scored (policy, then answer, then evidence) vs gold; evidence-subset checks; unit tests included. Verifiable, anti-gaming by design.",Task page description is empty; prose for crit2 only -> 0.,"Notebook markdown explains goal, mechanics, buckets, anti-gaming; scoring/tiers in code; but dataset schema/provenance only partial.",19 distinct models run,score gap 0.0->1.0 vs eps=0.05 (pass)
15212,nsqidb-t2-metacognition,https://www.kaggle.com/benchmarks/tasks/shyam31415/nsqidb-t2-metacognition,https://www.kaggle.com/code/shyam31415/new-benchmark-task-073b0,1,1,2,0,0,4,0,,,"Calls model, scores ECE/trap/valid via keyword refusal-phrase matching and confidence parsing. Genuine eval but fragile lexical matching; def shown (50/4 assert) diverges from notebook (70/5).",Cryptic jargon prose names ECE + Trap Detection on impossible premises (CF-001-015) but no plain motivation or gap stated.,"Notebook extensively documents 5 categories, procedural generation, metric definitions (ECE/Brier), scoring rules and thresholds in comments.",0 distinct models run,<=1 model -> 0
15227,scalar_implicature,https://www.kaggle.com/benchmarks/tasks/suzanai/scalar-implicature,https://www.kaggle.com/code/suzanai/pragmatic-inferece-t1,2,1,1,0,0,4,0,,,"Real model graded via schema; MC letter compared to CSV correct_answer, deterministic. Aligned to pragmatic-inference claim; external labeled dataset; minimal confounds (first-char extraction).",Names capability (pragmatic inference in social contexts) but minimal motivation and no gap.,"Notebook shows dataset CSV path, schema, eval loop, accuracy/error export; lacks dataset provenance/schema detail and scoring edge cases. Partial.",0 distinct models run,<=1 model -> 0
15256,nsqidb-t6-causal,https://www.kaggle.com/benchmarks/tasks/shyam31415/nsqidb-t6-causal,https://www.kaggle.com/code/shyam31415/new-benchmark-task-4bd0d,1,1,1,0,0,3,0,,,Real model graded vs target/trap via substring 'target in text' (fragile); pass/fail are accuracy thresholds. Genuine GT but lenient matching; eval def (24/2 asserts) drifts from notebook (60/5).,"Prose names capability (counterfactual causal inversion traps) and the trap motivation, but no broader gap framing.","Header comments explain 3 subtasks, Simpson hardening, scoring=fraction of assertions; partial, no dataset schema/provenance.",0 distinct models run,<=1 model -> 0
15268,nsqidb-t8-triage,https://www.kaggle.com/benchmarks/tasks/shyam31415/nsqidb-t8-triage,https://www.kaggle.com/code/shyam31415/new-benchmark-task-d4362,2,2,2,0,0,6,0,,,"Real model graded vs DP-optimal knapsack ground truth (efficiency, constraint, futility); procedurally generated, deterministic. Thermodynamic framing is cosmetic but underlying optimization measured correctly.","Prose specifies exact capability (0-1 knapsack greedy vs global-optimal selection), framing, and item range CF-071..080; compelling and specific.","Notebook documents dataset generation, futility threshold, multi-objective scoring, optimal solver, and assertion thresholds in detail.",0 distinct models run,<=1 model -> 0
